event_id,event_type,user_id,product_id,event_timestamp
2498,view,434,588,29-06-2024 10:18
2499,view,1041,513,29-06-2024 12:45
2500,view,389,517,29-06-2024 13:17
2501,add_to_cart,389,517,29-06-2024 13:19
2502,checkout,389,517,29-06-2024 13:23
2503,view,782,569,29-06-2024 18:44
2504,view,568,509,29-06-2024 23:37
2505,view,194,574,30-06-2024 04:17
2506,view,252,565,30-06-2024 10:26
2507,add_to_cart,252,565,30-06-2024 10:28
2508,view,323,596,30-06-2024 12:55
2509,view,795,547,30-06-2024 15:09
2510,view,346,586,01-07-2024 00:38
2511,view,676,558,01-07-2024 04:08
2512,view,703,542,01-07-2024 04:37
2513,view,397,580,01-07-2024 06:16
2514,view,1096,501,01-07-2024 14:44
2515,view,532,559,01-07-2024 16:31
2516,view,908,535,01-07-2024 17:01
2517,view,242,551,01-07-2024 17:43
2518,view,410,544,01-07-2024 18:24
2519,view,1075,598,01-07-2024 20:26
2520,view,322,600,02-07-2024 01:13
2521,view,834,537,02-07-2024 01:35
2522,view,717,506,02-07-2024 13:24
2523,view,248,594,02-07-2024 13:54
2524,view,276,569,02-07-2024 15:25
2525,add_to_cart,276,569,02-07-2024 15:25
2526,view,211,521,02-07-2024 22:34
2527,add_to_cart,211,521,02-07-2024 22:35
2528,checkout,211,521,02-07-2024 22:40
2529,payment,211,521,02-07-2024 22:46
2530,order_placed,211,521,02-07-2024 22:47
2531,view,1051,565,03-07-2024 00:50
2532,view,638,541,03-07-2024 01:06
2533,view,108,592,03-07-2024 02:29
2534,view,878,584,03-07-2024 02:36
2535,view,567,531,03-07-2024 06:50
2536,view,391,570,03-07-2024 07:00
2537,view,494,530,03-07-2024 07:18
2538,view,895,560,03-07-2024 09:51
2539,view,217,561,03-07-2024 12:40
2540,add_to_cart,217,561,03-07-2024 12:40
2541,checkout,217,561,03-07-2024 12:45
2542,view,1016,580,03-07-2024 19:10
2543,view,321,537,03-07-2024 21:58
2544,view,580,512,04-07-2024 00:11
2545,view,416,551,04-07-2024 01:02
2546,view,656,559,04-07-2024 03:46
2547,view,741,549,04-07-2024 04:05
2548,view,714,596,04-07-2024 04:41
2549,view,110,504,04-07-2024 05:27
2550,view,637,593,04-07-2024 10:20
2551,view,246,578,04-07-2024 10:40
2552,view,468,592,04-07-2024 11:31
2553,view,391,551,04-07-2024 15:50
2554,view,980,519,04-07-2024 23:55
2555,view,761,588,05-07-2024 01:18
2556,view,200,599,05-07-2024 04:53
2557,add_to_cart,200,599,05-07-2024 04:53
2558,view,901,555,05-07-2024 05:44
2559,view,473,591,05-07-2024 06:40
2560,view,736,597,05-07-2024 08:25
2561,view,142,566,05-07-2024 09:21
2562,view,993,569,05-07-2024 11:14
2563,view,227,508,05-07-2024 12:43
2564,view,323,518,05-07-2024 17:43
2565,view,201,524,05-07-2024 19:53
2566,view,350,546,05-07-2024 20:27
2567,view,975,504,06-07-2024 03:56
2568,view,264,527,06-07-2024 06:36
2569,view,604,515,06-07-2024 07:04
2570,view,1067,592,06-07-2024 11:11
2571,view,714,503,06-07-2024 11:43
2572,view,201,558,06-07-2024 12:08
2573,view,140,538,06-07-2024 14:03
2574,add_to_cart,140,538,06-07-2024 14:04
2575,view,123,552,06-07-2024 14:40
2576,view,195,594,06-07-2024 18:12
2577,view,513,528,06-07-2024 21:02
2578,view,178,534,07-07-2024 03:24
2579,view,458,533,07-07-2024 04:22
2580,view,504,582,07-07-2024 06:59
2581,view,564,512,07-07-2024 09:30
2582,view,477,510,07-07-2024 10:10
2583,view,846,542,07-07-2024 10:12
2584,add_to_cart,477,510,07-07-2024 10:12
2585,checkout,477,510,07-07-2024 10:15
2586,payment,477,510,07-07-2024 10:19
2587,order_placed,477,510,07-07-2024 10:20
2588,view,423,567,07-07-2024 14:58
2589,add_to_cart,423,567,07-07-2024 15:00
2590,view,443,505,07-07-2024 22:23
2591,add_to_cart,443,505,07-07-2024 22:23
2592,checkout,443,505,07-07-2024 22:26
2593,view,682,568,07-07-2024 23:09
2594,view,303,596,07-07-2024 23:11
2595,view,389,538,08-07-2024 02:35
2596,view,964,565,08-07-2024 04:40
2597,view,991,533,08-07-2024 13:00
2598,view,511,529,08-07-2024 13:52
2599,view,161,547,08-07-2024 16:55
2600,view,656,572,08-07-2024 19:38
2601,view,1036,553,08-07-2024 20:54
2602,view,183,598,08-07-2024 20:58
2603,view,382,549,08-07-2024 23:44
2604,view,609,571,09-07-2024 00:17
2605,view,727,594,09-07-2024 00:19
2606,view,345,568,09-07-2024 04:26
2607,view,1054,586,09-07-2024 05:50
2608,view,320,581,09-07-2024 09:34
2609,view,282,585,09-07-2024 17:15
2610,view,852,578,09-07-2024 17:57
2611,view,206,514,09-07-2024 18:35
2612,view,922,508,09-07-2024 22:47
2613,view,1038,577,10-07-2024 01:07
2614,view,473,523,10-07-2024 06:06
2615,view,452,555,10-07-2024 06:43
2616,view,385,526,10-07-2024 07:23
2617,view,926,551,10-07-2024 07:44
2618,add_to_cart,926,551,10-07-2024 07:45
2619,checkout,926,551,10-07-2024 07:45
2620,payment,926,551,10-07-2024 07:47
2621,order_placed,926,551,10-07-2024 07:48
2622,view,597,578,10-07-2024 08:02
2623,view,116,589,10-07-2024 08:12
2624,view,263,523,10-07-2024 08:18
2625,add_to_cart,263,523,10-07-2024 08:20
2626,checkout,263,523,10-07-2024 08:22
2627,view,678,530,10-07-2024 09:53
2628,add_to_cart,678,530,10-07-2024 09:55
2629,checkout,678,530,10-07-2024 09:56
2630,payment,678,530,10-07-2024 10:00
2631,order_placed,678,530,10-07-2024 10:01
2632,view,765,519,10-07-2024 13:22
2633,view,465,583,10-07-2024 15:41
2634,view,511,582,10-07-2024 23:44
2635,view,320,527,10-07-2024 23:51
2636,add_to_cart,320,527,10-07-2024 23:53
2637,checkout,320,527,10-07-2024 23:54
2638,payment,320,527,10-07-2024 23:59
2639,order_placed,320,527,10-07-2024 23:59
2640,view,819,591,11-07-2024 01:48
2641,view,141,591,11-07-2024 04:20
2642,view,401,563,11-07-2024 04:41
2643,view,201,556,11-07-2024 11:58
2644,view,352,524,11-07-2024 11:58
2645,view,229,593,11-07-2024 14:23
2646,add_to_cart,229,593,11-07-2024 14:24
2647,view,343,566,11-07-2024 16:28
2648,view,474,570,11-07-2024 17:01
2649,view,759,533,11-07-2024 19:12
2650,view,221,529,11-07-2024 20:41
2651,view,820,563,12-07-2024 00:45
2652,view,621,551,12-07-2024 00:49
2653,view,206,544,12-07-2024 07:19
2654,view,513,586,12-07-2024 11:14
2655,view,588,595,12-07-2024 13:52
2656,view,367,545,12-07-2024 14:59
2657,view,633,562,12-07-2024 21:45
2658,view,211,509,13-07-2024 00:11
2659,view,756,503,13-07-2024 02:14
2660,view,391,501,13-07-2024 02:59
2661,view,366,505,13-07-2024 03:21
2662,view,734,543,13-07-2024 05:10
2663,view,500,593,13-07-2024 07:24
2664,view,498,562,13-07-2024 08:46
2665,view,929,504,13-07-2024 10:20
2666,view,1085,549,13-07-2024 12:21
2667,view,707,545,13-07-2024 14:22
2668,view,1023,581,13-07-2024 22:00
2669,view,798,542,14-07-2024 01:26
2670,view,482,592,14-07-2024 02:47
2671,view,159,553,14-07-2024 03:20
2672,view,651,588,14-07-2024 03:39
2673,view,912,546,14-07-2024 03:47
2674,view,489,552,14-07-2024 05:46
2675,view,639,582,14-07-2024 06:37
2676,view,338,554,14-07-2024 07:06
2677,view,715,509,14-07-2024 08:05
2678,view,220,549,14-07-2024 08:30
2679,view,744,580,14-07-2024 09:24
2680,view,921,527,14-07-2024 09:25
2681,view,586,517,14-07-2024 17:03
2682,view,389,528,14-07-2024 17:40
2683,view,163,557,14-07-2024 19:41
2684,view,201,550,14-07-2024 21:16
2685,view,703,525,14-07-2024 21:55
2686,view,970,587,14-07-2024 22:24
2687,view,1048,546,15-07-2024 01:38
2688,view,580,539,15-07-2024 02:00
2689,view,270,565,15-07-2024 05:33
2690,view,634,558,15-07-2024 05:35
2691,add_to_cart,634,558,15-07-2024 05:37
2692,checkout,634,558,15-07-2024 05:41
2693,payment,634,558,15-07-2024 05:50
2694,order_placed,634,558,15-07-2024 05:52
2695,view,270,537,15-07-2024 17:43
2696,view,1056,583,15-07-2024 18:51
2697,view,607,561,15-07-2024 19:38
2698,view,641,528,16-07-2024 07:24
2699,view,794,571,16-07-2024 08:14
2700,add_to_cart,794,571,16-07-2024 08:15
2701,checkout,794,571,16-07-2024 08:15
2702,payment,794,571,16-07-2024 08:20
2703,order_placed,794,571,16-07-2024 08:21
2704,view,959,513,16-07-2024 08:48
2705,view,880,524,16-07-2024 19:15
2706,view,1092,573,17-07-2024 00:49
2707,view,299,530,17-07-2024 05:12
2708,view,310,542,17-07-2024 06:16
2709,view,761,588,17-07-2024 10:36
2710,add_to_cart,761,588,17-07-2024 10:39
2711,view,123,573,17-07-2024 13:02
2712,view,156,506,17-07-2024 13:37
2713,view,467,547,17-07-2024 19:06
2714,view,854,509,17-07-2024 20:11
2715,view,1083,503,17-07-2024 20:50
2716,view,114,567,17-07-2024 21:39
2717,view,896,535,17-07-2024 21:55
2718,view,438,513,17-07-2024 22:02
2719,view,919,552,17-07-2024 23:48
2720,view,809,530,18-07-2024 06:39
2721,view,507,542,18-07-2024 08:18
2722,view,187,573,18-07-2024 09:36
2723,view,237,567,18-07-2024 14:41
2724,view,512,505,18-07-2024 16:03
2725,view,291,543,18-07-2024 16:46
2726,view,533,589,18-07-2024 17:53
2727,view,265,521,18-07-2024 19:35
2728,view,702,532,18-07-2024 23:10
2729,view,446,528,18-07-2024 23:47
2730,view,176,527,19-07-2024 05:20
2731,view,609,589,19-07-2024 06:15
2732,view,935,532,19-07-2024 09:43
2733,view,429,527,19-07-2024 10:12
2734,view,730,514,19-07-2024 11:04
2735,view,383,579,19-07-2024 13:51
2736,view,371,545,19-07-2024 17:34
2737,add_to_cart,371,545,19-07-2024 17:36
2738,checkout,371,545,19-07-2024 17:40
2739,payment,371,545,19-07-2024 17:49
2740,order_placed,371,545,19-07-2024 17:51
2741,view,670,590,19-07-2024 18:16
2742,view,934,575,19-07-2024 21:26
2743,view,342,556,19-07-2024 23:06
2744,view,286,531,20-07-2024 03:22
2745,view,461,598,20-07-2024 10:03
2746,view,748,507,20-07-2024 18:30
2747,view,255,530,20-07-2024 19:05
2748,view,133,566,20-07-2024 23:33
2749,add_to_cart,364,520,21-07-2024 01:44
2750,view,364,520,21-07-2024 01:44
2751,view,292,546,21-07-2024 01:51
2752,view,409,525,21-07-2024 02:12
2753,view,886,545,21-07-2024 02:26
2754,view,889,517,21-07-2024 04:18
2755,view,1080,534,21-07-2024 05:15
2756,view,810,587,21-07-2024 05:26
2757,view,295,522,21-07-2024 07:27
2758,view,684,580,21-07-2024 10:17
2759,view,139,505,21-07-2024 11:11
2760,view,695,544,21-07-2024 17:33
2761,view,135,540,21-07-2024 18:44
2762,view,439,593,21-07-2024 21:02
2763,view,690,590,22-07-2024 02:30
2764,view,811,546,22-07-2024 04:26
2765,view,503,561,22-07-2024 05:36
2766,view,447,593,22-07-2024 10:17
2767,view,1035,537,22-07-2024 11:23
2768,view,838,510,22-07-2024 13:00
2769,view,838,503,22-07-2024 13:31
2770,view,203,563,22-07-2024 14:34
2771,view,861,599,22-07-2024 15:49
2772,view,628,575,22-07-2024 20:43
2773,view,732,530,23-07-2024 01:17
2774,view,401,557,23-07-2024 03:05
2775,view,860,530,23-07-2024 04:02
2776,view,401,520,23-07-2024 05:47
2777,view,395,583,23-07-2024 11:01
2778,view,1011,577,23-07-2024 17:06
2779,view,457,567,23-07-2024 19:55
2780,view,489,568,23-07-2024 20:07
2781,add_to_cart,489,568,23-07-2024 20:08
2782,checkout,489,568,23-07-2024 20:10
2783,payment,489,568,23-07-2024 20:11
2784,order_placed,489,568,23-07-2024 20:12
2785,view,205,526,23-07-2024 21:29
2786,view,824,561,24-07-2024 00:26
2787,view,323,566,24-07-2024 00:36
2788,view,643,510,24-07-2024 02:11
2789,view,735,554,24-07-2024 02:47
2790,view,284,596,24-07-2024 05:52
2791,view,252,527,24-07-2024 08:21
2792,view,351,586,24-07-2024 15:21
2793,view,540,564,24-07-2024 16:15
2794,view,724,580,24-07-2024 17:32
2795,view,524,512,25-07-2024 02:46
2796,view,1020,540,25-07-2024 03:31
2797,view,891,531,25-07-2024 04:19
2798,view,106,531,25-07-2024 06:05
2799,view,415,540,25-07-2024 06:26
2800,view,898,580,25-07-2024 06:36
2801,view,279,585,25-07-2024 07:49
2802,view,493,525,25-07-2024 14:01
2803,view,282,555,25-07-2024 15:17
2804,view,932,528,25-07-2024 15:39
2805,view,219,546,25-07-2024 16:30
2806,add_to_cart,219,546,25-07-2024 16:32
2807,view,241,511,25-07-2024 17:38
2808,view,787,596,25-07-2024 23:10
2809,view,754,573,26-07-2024 00:24
2810,view,103,538,26-07-2024 00:58
2811,view,1087,514,26-07-2024 01:01
2812,view,948,542,26-07-2024 07:48
2813,view,970,563,26-07-2024 10:16
2814,view,598,519,26-07-2024 11:07
2815,view,105,579,26-07-2024 11:11
2816,view,211,594,26-07-2024 13:06
2817,view,814,599,26-07-2024 16:11
2818,view,935,555,26-07-2024 18:16
2819,view,953,553,26-07-2024 20:18
2820,view,738,518,26-07-2024 20:47
2821,view,726,529,26-07-2024 22:05
2822,add_to_cart,726,529,26-07-2024 22:05
2823,view,483,544,26-07-2024 23:01
2824,view,263,525,27-07-2024 01:38
2825,view,269,540,27-07-2024 03:31
2826,add_to_cart,269,540,27-07-2024 03:32
2827,view,758,561,27-07-2024 04:27
2828,view,756,520,27-07-2024 04:55
2829,view,778,593,27-07-2024 05:16
2830,view,472,589,27-07-2024 06:10
2831,view,527,585,27-07-2024 06:38
2832,view,868,573,27-07-2024 08:59
2833,view,767,520,27-07-2024 09:27
2834,view,210,554,27-07-2024 11:51
2835,view,1004,527,27-07-2024 13:46
2836,view,716,557,27-07-2024 13:51
2837,view,851,522,27-07-2024 22:34
2838,add_to_cart,851,522,27-07-2024 22:34
2839,checkout,851,522,27-07-2024 22:35
2840,payment,851,522,27-07-2024 22:40
2841,order_placed,851,522,27-07-2024 22:41
2842,view,780,533,27-07-2024 22:49
2843,view,243,547,27-07-2024 23:57
2844,view,493,576,28-07-2024 06:28
2845,view,676,586,28-07-2024 07:15
2846,view,387,549,28-07-2024 08:36
2847,view,696,563,28-07-2024 11:29
2848,view,563,539,28-07-2024 13:40
2849,view,536,598,28-07-2024 14:57
2850,view,113,553,28-07-2024 16:31
2851,add_to_cart,113,553,28-07-2024 16:32
2852,checkout,113,553,28-07-2024 16:36
2853,view,334,516,29-07-2024 01:23
2854,add_to_cart,334,516,29-07-2024 01:25
2855,view,791,526,29-07-2024 05:23
2856,view,872,552,29-07-2024 09:50
2857,add_to_cart,872,552,29-07-2024 09:51
2858,checkout,872,552,29-07-2024 09:55
2859,payment,872,552,29-07-2024 09:55
2860,order_placed,872,552,29-07-2024 09:57
2861,view,216,590,29-07-2024 13:46
2862,view,912,514,29-07-2024 21:15
2863,view,458,513,29-07-2024 22:09
2864,view,918,595,30-07-2024 00:39
2865,view,807,579,30-07-2024 00:55
2866,view,329,555,30-07-2024 08:02
2867,view,232,523,30-07-2024 08:50
2868,view,596,514,30-07-2024 08:55
2869,add_to_cart,596,514,30-07-2024 08:57
2870,checkout,596,514,30-07-2024 08:58
2871,payment,596,514,30-07-2024 09:01
2872,order_placed,596,514,30-07-2024 09:03
2873,view,350,505,30-07-2024 09:23
2874,view,918,510,30-07-2024 16:25
2875,view,715,585,30-07-2024 17:17
2876,view,205,527,30-07-2024 18:25
2877,view,981,566,30-07-2024 19:17
2878,view,909,509,30-07-2024 22:31
2879,view,227,517,31-07-2024 07:53
2880,view,762,557,31-07-2024 11:03
2881,view,1045,541,31-07-2024 11:35
2882,view,292,505,31-07-2024 12:29
2883,view,884,529,31-07-2024 12:50
2884,view,588,580,31-07-2024 17:40
2885,view,842,561,31-07-2024 19:35
2886,view,467,590,31-07-2024 21:18
2887,add_to_cart,467,590,31-07-2024 21:20
2888,checkout,467,590,31-07-2024 21:25
2889,payment,467,590,31-07-2024 21:28
2890,order_placed,467,590,31-07-2024 21:30
2891,view,634,530,31-07-2024 21:39
2892,view,975,542,01-08-2024 01:11
2893,view,376,540,01-08-2024 01:49
2894,view,723,566,01-08-2024 05:10
2895,view,848,543,01-08-2024 08:41
2896,view,776,595,01-08-2024 09:40
2897,view,937,562,01-08-2024 13:36
2898,view,320,528,01-08-2024 14:12
2899,view,835,595,01-08-2024 17:14
2900,view,130,520,01-08-2024 18:57
2901,view,463,565,01-08-2024 21:31
2902,view,504,541,02-08-2024 00:59
2903,view,1097,530,02-08-2024 01:45
2904,view,715,544,02-08-2024 04:33
2905,view,823,524,02-08-2024 05:38
2906,view,1057,544,02-08-2024 08:48
2907,add_to_cart,1057,544,02-08-2024 08:49
2908,view,766,535,02-08-2024 10:19
2909,view,179,576,02-08-2024 10:21
2910,view,456,575,02-08-2024 10:44
2911,view,397,594,02-08-2024 11:10
2912,view,506,513,02-08-2024 11:57
2913,view,405,510,02-08-2024 11:57
2914,add_to_cart,405,510,02-08-2024 11:58
2915,view,871,568,02-08-2024 12:08
2916,view,1007,562,02-08-2024 12:51
2917,view,1094,578,02-08-2024 15:40
2918,view,459,592,02-08-2024 16:25
2919,view,459,516,02-08-2024 22:02
2920,view,320,597,02-08-2024 23:27
2921,view,108,551,03-08-2024 11:06
2922,view,820,514,03-08-2024 11:08
2923,view,217,589,03-08-2024 16:22
2924,view,241,551,03-08-2024 20:24
2925,add_to_cart,241,551,03-08-2024 20:26
2926,view,992,537,03-08-2024 22:09
2927,view,666,501,04-08-2024 01:52
2928,view,468,575,04-08-2024 04:51
2929,view,476,554,04-08-2024 16:47
2930,view,706,518,05-08-2024 00:15
2931,view,692,540,05-08-2024 02:25
2932,view,502,529,05-08-2024 08:30
2933,view,841,578,05-08-2024 11:00
2934,view,1013,531,05-08-2024 13:28
2935,view,1044,513,05-08-2024 18:40
2936,view,1060,513,05-08-2024 20:48
2937,view,1019,557,05-08-2024 21:27
2938,view,219,568,06-08-2024 00:00
2939,view,527,600,06-08-2024 01:02
2940,view,590,522,06-08-2024 02:02
2941,view,857,597,06-08-2024 02:30
2942,view,1012,575,06-08-2024 07:10
2943,view,472,578,06-08-2024 08:52
2944,view,1068,539,06-08-2024 11:09
2945,add_to_cart,1068,539,06-08-2024 11:11
2946,checkout,1068,539,06-08-2024 11:16
2947,view,119,600,06-08-2024 11:17
2948,view,329,524,06-08-2024 15:19
2949,view,586,549,06-08-2024 16:50
2950,view,645,568,06-08-2024 16:52
2951,view,727,585,06-08-2024 20:09
2952,view,934,543,07-08-2024 03:11
2953,view,195,580,07-08-2024 03:11
2954,add_to_cart,934,543,07-08-2024 03:12
2955,view,292,528,07-08-2024 03:31
2956,view,502,562,07-08-2024 04:25
2957,view,490,575,07-08-2024 14:17
2958,view,462,578,08-08-2024 03:07
2959,view,530,589,08-08-2024 09:32
2960,view,1061,523,08-08-2024 09:53
2961,view,1063,534,08-08-2024 12:08
2962,view,676,594,08-08-2024 13:05
2963,add_to_cart,676,594,08-08-2024 13:07
2964,view,1059,598,08-08-2024 13:10
2965,checkout,676,594,08-08-2024 13:12
2966,view,280,515,08-08-2024 13:33
2967,view,278,597,08-08-2024 15:11
2968,view,803,587,08-08-2024 16:02
2969,view,1087,560,08-08-2024 20:36
2970,view,901,525,08-08-2024 22:04
2971,view,673,531,08-08-2024 22:26
2972,view,675,515,09-08-2024 02:58
2973,view,318,517,09-08-2024 03:59
2974,view,631,506,09-08-2024 07:10
2975,view,552,527,09-08-2024 09:29
2976,view,639,559,09-08-2024 11:35
2977,view,902,574,09-08-2024 15:55
2978,view,435,562,09-08-2024 16:01
2979,view,795,535,09-08-2024 17:04
2980,add_to_cart,795,535,09-08-2024 17:06
2981,checkout,795,535,09-08-2024 17:06
2982,payment,795,535,09-08-2024 17:16
2983,order_placed,795,535,09-08-2024 17:16
2984,view,322,553,09-08-2024 17:44
2985,view,283,548,09-08-2024 23:52
2986,view,362,515,09-08-2024 23:56
2987,view,983,505,10-08-2024 00:13
2988,view,676,569,10-08-2024 04:02
2989,view,448,569,10-08-2024 07:30
2990,view,149,570,10-08-2024 08:25
2991,view,500,597,10-08-2024 08:28
2992,view,739,553,10-08-2024 09:39
2993,view,358,526,10-08-2024 10:02
2994,view,264,525,10-08-2024 10:53
2995,view,1086,560,10-08-2024 11:10
2996,view,772,522,10-08-2024 11:50
2997,view,274,595,10-08-2024 12:04
2998,view,473,564,10-08-2024 15:18
2999,view,136,521,10-08-2024 17:12
3000,view,179,552,10-08-2024 17:14
3001,view,1005,504,10-08-2024 18:34
3002,view,963,560,11-08-2024 01:32
3003,add_to_cart,963,560,11-08-2024 01:34
3004,view,540,509,11-08-2024 03:35
3005,view,360,504,11-08-2024 03:45
3006,add_to_cart,360,504,11-08-2024 03:46
3007,view,1094,582,11-08-2024 03:48
3008,view,308,582,11-08-2024 13:03
3009,add_to_cart,308,582,11-08-2024 13:03
3010,checkout,308,582,11-08-2024 13:08
3011,payment,308,582,11-08-2024 13:15
3012,order_placed,308,582,11-08-2024 13:16
3013,view,686,544,11-08-2024 14:08
3014,view,589,517,11-08-2024 15:32
3015,add_to_cart,589,517,11-08-2024 15:32
3016,view,375,555,11-08-2024 16:20
3017,view,234,516,11-08-2024 19:44
3018,view,191,588,11-08-2024 19:51
3019,view,1023,558,11-08-2024 20:27
3020,view,366,581,11-08-2024 21:43
3021,add_to_cart,366,581,11-08-2024 21:43
3022,view,228,515,11-08-2024 22:26
3023,view,1001,517,12-08-2024 02:33
3024,view,645,552,12-08-2024 03:28
3025,view,1054,564,12-08-2024 03:58
3026,view,911,520,12-08-2024 04:47
3027,add_to_cart,911,520,12-08-2024 04:49
3028,checkout,911,520,12-08-2024 04:50
3029,payment,911,520,12-08-2024 05:00
3030,order_placed,911,520,12-08-2024 05:00
3031,view,701,595,12-08-2024 06:30
3032,view,723,557,12-08-2024 07:15
3033,view,166,540,12-08-2024 07:24
3034,view,1005,521,12-08-2024 08:41
3035,view,1058,522,12-08-2024 09:29
3036,add_to_cart,572,589,12-08-2024 12:46
3037,view,572,589,12-08-2024 12:47
3038,checkout,572,589,12-08-2024 12:50
3039,payment,572,589,12-08-2024 12:57
3040,order_placed,572,589,12-08-2024 12:59
3041,view,563,544,12-08-2024 15:53
3042,view,562,522,12-08-2024 15:59
3043,view,872,516,12-08-2024 16:11
3044,view,786,504,12-08-2024 17:52
3045,view,620,541,12-08-2024 18:29
3046,view,941,577,12-08-2024 18:36
3047,add_to_cart,941,577,12-08-2024 18:37
3048,view,929,597,12-08-2024 20:51
3049,view,422,569,12-08-2024 21:54
3050,view,1046,564,13-08-2024 01:45
3051,view,1094,590,13-08-2024 02:03
3052,add_to_cart,1094,590,13-08-2024 02:04
3053,view,1059,595,13-08-2024 05:58
3054,view,716,546,13-08-2024 07:49
3055,add_to_cart,716,546,13-08-2024 07:52
3056,view,548,597,13-08-2024 14:30
3057,view,925,591,13-08-2024 15:34
3058,view,434,510,13-08-2024 20:58
3059,view,127,589,13-08-2024 23:29
3060,view,749,501,14-08-2024 02:58
3061,view,657,571,14-08-2024 03:29
3062,view,178,597,14-08-2024 10:47
3063,view,544,571,14-08-2024 14:09
3064,view,172,534,14-08-2024 18:23
3065,view,567,600,14-08-2024 21:59
3066,view,1038,529,15-08-2024 00:55
3067,view,267,510,15-08-2024 01:07
3068,add_to_cart,267,510,15-08-2024 01:08
3069,view,344,522,15-08-2024 04:19
3070,view,585,571,15-08-2024 07:59
3071,view,463,549,15-08-2024 12:32
3072,view,982,587,15-08-2024 15:53
3073,view,245,596,15-08-2024 21:25
3074,add_to_cart,245,596,15-08-2024 21:25
3075,view,590,508,15-08-2024 21:32
3076,add_to_cart,590,508,15-08-2024 21:34
3077,view,352,583,15-08-2024 23:15
3078,view,790,600,16-08-2024 01:08
3079,view,442,597,16-08-2024 03:38
3080,add_to_cart,442,597,16-08-2024 03:38
3081,checkout,442,597,16-08-2024 03:41
3082,payment,442,597,16-08-2024 03:45
3083,order_placed,442,597,16-08-2024 03:46
3084,view,144,522,16-08-2024 03:50
3085,view,684,566,16-08-2024 04:01
3086,view,675,554,16-08-2024 06:52
3087,view,862,597,16-08-2024 10:37
3088,view,377,555,16-08-2024 17:26
3089,view,773,532,16-08-2024 22:15
3090,view,730,546,16-08-2024 22:36
3091,view,983,597,16-08-2024 23:02
3092,view,161,540,17-08-2024 05:29
3093,view,144,510,17-08-2024 09:45
3094,view,1090,528,17-08-2024 15:32
3095,view,726,585,17-08-2024 16:25
3096,view,346,531,17-08-2024 20:06
3097,view,919,507,17-08-2024 20:20
3098,view,599,556,17-08-2024 23:56
3099,view,234,540,18-08-2024 00:58
3100,view,644,566,18-08-2024 01:49
3101,view,889,573,18-08-2024 04:53
3102,view,483,518,18-08-2024 05:42
3103,view,203,541,18-08-2024 06:43
3104,view,1090,560,18-08-2024 12:01
3105,view,260,524,18-08-2024 15:50
3106,view,1032,554,18-08-2024 16:49
3107,view,998,507,18-08-2024 21:47
3108,view,644,556,19-08-2024 04:13
3109,view,756,583,19-08-2024 06:47
3110,view,362,570,19-08-2024 09:35
3111,view,542,559,19-08-2024 16:08
3112,view,1043,548,19-08-2024 18:16
3113,view,493,504,19-08-2024 18:34
3114,view,892,507,19-08-2024 20:11
3115,view,785,520,19-08-2024 20:54
3116,view,1042,574,19-08-2024 22:06
3117,add_to_cart,1042,574,19-08-2024 22:07
3118,checkout,1042,574,19-08-2024 22:09
3119,payment,1042,574,19-08-2024 22:18
3120,order_placed,1042,574,19-08-2024 22:19
3121,view,235,506,20-08-2024 02:28
3122,view,394,529,20-08-2024 03:15
3123,view,417,584,20-08-2024 03:28
3124,view,1078,544,20-08-2024 03:38
3125,view,994,546,20-08-2024 06:50
3126,view,171,517,20-08-2024 08:29
3127,view,259,596,20-08-2024 11:09
3128,add_to_cart,259,596,20-08-2024 11:11
3129,checkout,259,596,20-08-2024 11:16
3130,view,1013,565,20-08-2024 13:56
3131,view,421,535,20-08-2024 14:30
3132,view,360,517,20-08-2024 19:58
3133,view,243,571,20-08-2024 22:02
3134,view,1059,569,20-08-2024 22:31
3135,view,188,506,21-08-2024 02:12
3136,view,622,566,21-08-2024 02:47
3137,view,815,557,21-08-2024 03:01
3138,view,796,584,21-08-2024 04:12
3139,add_to_cart,796,584,21-08-2024 04:14
3140,view,874,535,21-08-2024 05:53
3141,view,722,582,21-08-2024 06:20
3142,view,478,567,21-08-2024 12:44
3143,view,1071,544,21-08-2024 15:11
3144,view,392,557,21-08-2024 16:26
3145,view,152,523,21-08-2024 17:53
3146,view,624,585,21-08-2024 19:44
3147,view,543,576,21-08-2024 20:03
3148,view,185,560,21-08-2024 21:28
3149,view,516,549,21-08-2024 22:39
3150,view,220,561,21-08-2024 23:12
3151,view,660,546,21-08-2024 23:30
3152,view,648,518,22-08-2024 00:00
3153,view,1076,599,22-08-2024 00:12
3154,view,907,546,22-08-2024 02:23
3155,view,692,504,22-08-2024 03:46
3156,add_to_cart,692,504,22-08-2024 03:47
3157,checkout,692,504,22-08-2024 03:51
3158,payment,692,504,22-08-2024 03:55
3159,order_placed,692,504,22-08-2024 03:56
3160,view,876,578,22-08-2024 10:07
3161,add_to_cart,876,578,22-08-2024 10:09
3162,checkout,876,578,22-08-2024 10:10
3163,view,816,520,22-08-2024 10:13
3164,payment,876,578,22-08-2024 10:14
3165,order_placed,876,578,22-08-2024 10:16
3166,view,788,557,22-08-2024 12:08
3167,view,1081,550,22-08-2024 13:06
3168,view,705,596,22-08-2024 16:01
3169,view,210,522,22-08-2024 18:35
3170,view,652,570,22-08-2024 21:18
3171,view,979,561,22-08-2024 22:52
